2025-06-11 15:26:58 - Face detected at X:232, Y:140, W:204, H:204
2025-06-11 15:26:58 - Face detected at X:231, Y:140, W:205, H:205
2025-06-11 15:26:58 - Face detected at X:233, Y:141, W:203, H:203
2025-06-11 15:26:58 - Face detected at X:229, Y:139, W:207, H:207
2025-06-11 15:26:58 - Face detected at X:228, Y:137, W:210, H:210
2025-06-11 15:26:58 - Face detected at X:235, Y:142, W:200, H:200
2025-06-11 15:26:58 - Face detected at X:231, Y:138, W:206, H:206
2025-06-11 15:26:58 - Face detected at X:232, Y:139, W:206, H:206
2025-06-11 15:26:58 - Face detected at X:233, Y:140, W:204, H:204
2025-06-11 15:26:58 - Face detected at X:232, Y:141, W:202, H:202
2025-06-11 15:26:58 - Face detected at X:229, Y:138, W:208, H:208
2025-06-11 15:26:58 - Face detected at X:229, Y:140, W:205, H:205
2025-06-11 15:26:58 - Face detected at X:228, Y:141, W:201, H:201
2025-06-11 15:26:58 - Face detected at X:228, Y:141, W:202, H:202
2025-06-11 15:26:58 - Face detected at X:225, Y:140, W:200, H:200
2025-06-11 15:26:59 - Face detected at X:227, Y:145, W:194, H:194
2025-06-11 15:26:59 - Face detected at X:222, Y:141, W:198, H:198
2025-06-11 15:26:59 - Face detected at X:221, Y:144, W:193, H:193
2025-06-11 15:27:02 - Face detected at X:218, Y:136, W:200, H:200
2025-06-11 15:27:02 - Face detected at X:217, Y:133, W:200, H:200
2025-06-11 15:27:02 - Face detected at X:210, Y:123, W:218, H:218
2025-06-11 15:27:03 - Face detected at X:225, Y:118, W:204, H:204
2025-06-11 15:27:03 - Face detected at X:231, Y:122, W:192, H:192
2025-06-11 15:27:03 - Face detected at X:228, Y:119, W:196, H:196
2025-06-11 15:27:03 - Face detected at X:237, Y:125, W:182, H:182
2025-06-11 15:27:03 - Face detected at X:238, Y:128, W:179, H:179
2025-06-11 15:27:03 - Face detected at X:238, Y:128, W:179, H:179
2025-06-11 15:27:03 - Face detected at X:247, Y:139, W:164, H:164
2025-06-11 15:27:03 - Face detected at X:253, Y:145, W:156, H:156
2025-06-11 15:27:03 - Face detected at X:249, Y:144, W:161, H:161
2025-06-11 15:27:03 - Face detected at X:256, Y:154, W:148, H:148
2025-06-11 15:27:03 - Face detected at X:259, Y:157, W:144, H:144
2025-06-11 15:27:03 - Face detected at X:259, Y:159, W:141, H:141
2025-06-11 15:27:03 - Face detected at X:258, Y:159, W:145, H:145
2025-06-11 15:27:03 - Face detected at X:259, Y:158, W:147, H:147
2025-06-11 15:27:03 - Face detected at X:262, Y:157, W:146, H:146
2025-06-11 15:27:04 - Face detected at X:265, Y:157, W:143, H:143
2025-06-11 15:27:04 - Face detected at X:263, Y:148, W:153, H:153
2025-06-11 15:27:04 - Face detected at X:261, Y:146, W:158, H:158
2025-06-11 15:27:04 - Face detected at X:258, Y:144, W:160, H:160
2025-06-11 15:27:04 - Face detected at X:246, Y:138, W:176, H:176
2025-06-11 15:27:04 - Face detected at X:241, Y:135, W:182, H:182
2025-06-11 15:27:04 - Face detected at X:236, Y:131, W:188, H:188
2025-06-11 15:27:04 - Face detected at X:236, Y:130, W:188, H:188
2025-06-11 15:27:04 - Face detected at X:241, Y:132, W:183, H:183
2025-06-11 15:27:04 - Face detected at X:243, Y:133, W:183, H:183
2025-06-11 15:27:04 - Face detected at X:249, Y:133, W:184, H:184
2025-06-11 15:27:04 - Face detected at X:252, Y:137, W:183, H:183
2025-06-11 15:27:04 - Face detected at X:279, Y:153, W:172, H:172
2025-06-11 15:27:04 - Face detected at X:288, Y:157, W:166, H:166
2025-06-11 15:27:04 - Face detected at X:358, Y:347, W:66, H:66
2025-06-11 15:27:04 - Face detected at X:296, Y:162, W:159, H:159
2025-06-11 15:27:04 - Face detected at X:353, Y:359, W:64, H:64
2025-06-11 15:27:04 - Face detected at X:308, Y:171, W:167, H:167
2025-06-11 15:27:04 - Face detected at X:316, Y:178, W:157, H:157
2025-06-11 15:27:05 - Face detected at X:316, Y:178, W:166, H:166
2025-06-11 15:27:05 - Face detected at X:317, Y:182, W:165, H:165
2025-06-11 15:27:05 - Face detected at X:320, Y:187, W:186, H:186
2025-06-11 15:27:05 - Face detected at X:333, Y:193, W:178, H:178
2025-06-11 15:27:05 - Face detected at X:328, Y:192, W:185, H:185
2025-06-11 15:27:05 - Face detected at X:328, Y:194, W:186, H:186
2025-06-11 15:27:05 - Face detected at X:242, Y:287, W:62, H:62
2025-06-11 15:27:05 - Face detected at X:241, Y:286, W:65, H:65
2025-06-11 15:27:05 - Face detected at X:334, Y:178, W:170, H:170
2025-06-11 15:27:05 - Face detected at X:338, Y:177, W:167, H:167
2025-06-11 15:27:05 - Face detected at X:340, Y:178, W:162, H:162
2025-06-11 15:27:06 - Face detected at X:346, Y:173, W:177, H:177
2025-06-11 15:27:06 - Face detected at X:349, Y:173, W:179, H:179
2025-06-11 15:27:06 - Face detected at X:360, Y:176, W:174, H:174
2025-06-11 15:27:06 - Face detected at X:364, Y:178, W:173, H:173
2025-06-11 15:27:06 - Face detected at X:361, Y:176, W:182, H:182
2025-06-11 15:27:06 - Face detected at X:362, Y:173, W:189, H:189
2025-06-11 15:27:06 - Face detected at X:372, Y:178, W:184, H:184
2025-06-11 15:27:06 - Face detected at X:371, Y:177, W:186, H:186
2025-06-11 15:27:06 - Face detected at X:371, Y:176, W:189, H:189
2025-06-11 15:27:06 - Face detected at X:373, Y:177, W:185, H:185
2025-06-11 15:27:06 - Face detected at X:372, Y:177, W:185, H:185
2025-06-11 15:27:06 - Face detected at X:371, Y:180, W:183, H:183
2025-06-11 15:27:06 - Face detected at X:370, Y:181, W:181, H:181
2025-06-11 15:27:06 - Face detected at X:367, Y:178, W:186, H:186
2025-06-11 15:27:06 - Face detected at X:363, Y:177, W:193, H:193
2025-06-11 15:27:07 - Face detected at X:363, Y:177, W:192, H:192
2025-06-11 15:27:07 - Face detected at X:363, Y:177, W:193, H:193
2025-06-11 15:27:07 - Face detected at X:366, Y:181, W:190, H:190
2025-06-11 15:27:07 - Face detected at X:368, Y:181, W:189, H:189
2025-06-11 15:27:07 - Face detected at X:375, Y:186, W:182, H:182
2025-06-11 15:27:07 - Face detected at X:381, Y:179, W:192, H:192
2025-06-11 15:27:07 - Face detected at X:374, Y:176, W:192, H:192
2025-06-11 15:27:07 - Face detected at X:375, Y:177, W:188, H:188
2025-06-11 15:27:07 - Face detected at X:371, Y:178, W:188, H:188
2025-06-11 15:27:07 - Face detected at X:373, Y:178, W:184, H:184
2025-06-11 15:27:08 - Face detected at X:363, Y:171, W:185, H:185
2025-06-11 15:27:08 - Face detected at X:361, Y:170, W:187, H:187
2025-06-11 15:27:08 - Face detected at X:359, Y:171, W:186, H:186
2025-06-11 15:27:08 - Face detected at X:345, Y:173, W:168, H:168
2025-06-11 15:27:08 - Face detected at X:519, Y:305, W:97, H:97
2025-06-11 15:27:08 - Face detected at X:516, Y:303, W:101, H:101
2025-06-11 15:27:09 - Face detected at X:530, Y:303, W:99, H:99
2025-06-11 15:27:10 - Face detected at X:344, Y:189, W:150, H:150
2025-06-11 15:27:10 - Face detected at X:349, Y:187, W:165, H:165
2025-06-11 15:27:11 - Face detected at X:353, Y:182, W:178, H:178
2025-06-11 15:27:11 - Face detected at X:352, Y:179, W:181, H:181
2025-06-11 15:27:11 - Face detected at X:403, Y:307, W:57, H:57
2025-06-11 15:27:11 - Face detected at X:353, Y:180, W:176, H:176
2025-06-11 15:27:11 - Face detected at X:351, Y:181, W:174, H:174
2025-06-11 15:27:11 - Face detected at X:350, Y:176, W:183, H:183
2025-06-11 15:27:11 - Face detected at X:352, Y:181, W:174, H:174
2025-06-11 15:27:11 - Face detected at X:354, Y:178, W:177, H:177
2025-06-11 15:27:11 - Face detected at X:355, Y:179, W:178, H:178
2025-06-11 15:27:11 - Face detected at X:354, Y:179, W:181, H:181
2025-06-11 15:27:11 - Face detected at X:359, Y:179, W:178, H:178
2025-06-11 15:27:11 - Face detected at X:348, Y:175, W:196, H:196
2025-06-11 15:27:11 - Face detected at X:352, Y:176, W:192, H:192
2025-06-11 15:27:11 - Face detected at X:354, Y:181, W:184, H:184
2025-06-11 15:27:11 - Face detected at X:390, Y:316, W:56, H:56
2025-06-11 15:27:12 - Face detected at X:346, Y:170, W:207, H:207
2025-06-11 15:27:12 - Face detected at X:360, Y:182, W:184, H:184
2025-06-11 15:27:12 - Face detected at X:362, Y:193, W:194, H:194
2025-06-11 15:27:12 - Face detected at X:362, Y:194, W:193, H:193
2025-06-11 15:27:12 - Face detected at X:367, Y:200, W:193, H:193
2025-06-11 15:27:12 - Face detected at X:368, Y:202, W:193, H:193
2025-06-11 15:27:12 - Face detected at X:369, Y:203, W:190, H:190
2025-06-11 15:27:12 - Face detected at X:368, Y:201, W:193, H:193
2025-06-11 15:27:12 - Face detected at X:365, Y:196, W:196, H:196
2025-06-11 15:27:12 - Face detected at X:363, Y:192, W:202, H:202
2025-06-11 15:27:13 - Face detected at X:363, Y:191, W:198, H:198
2025-06-11 15:27:13 - Face detected at X:364, Y:184, W:199, H:199
2025-06-11 15:27:13 - Face detected at X:360, Y:183, W:202, H:202
2025-06-11 15:27:13 - Face detected at X:359, Y:179, W:204, H:204
2025-06-11 15:27:13 - Face detected at X:362, Y:179, W:200, H:200
2025-06-11 15:27:13 - Face detected at X:362, Y:178, W:200, H:200
2025-06-11 15:27:13 - Face detected at X:361, Y:176, W:201, H:201
2025-06-11 15:27:13 - Face detected at X:358, Y:169, W:205, H:205
2025-06-11 15:27:13 - Face detected at X:359, Y:172, W:200, H:200
2025-06-11 15:27:13 - Face detected at X:356, Y:169, W:199, H:199
2025-06-11 15:27:13 - Face detected at X:356, Y:170, W:196, H:196
2025-06-11 15:27:13 - Face detected at X:358, Y:171, W:188, H:188
2025-06-11 15:27:13 - Face detected at X:351, Y:169, W:189, H:189
2025-06-11 15:27:13 - Face detected at X:348, Y:166, W:195, H:195
2025-06-11 15:27:14 - Face detected at X:347, Y:167, W:195, H:195
2025-06-11 15:27:14 - Face detected at X:351, Y:171, W:187, H:187
2025-06-11 15:27:14 - Face detected at X:348, Y:173, W:190, H:190
2025-06-11 15:27:14 - Face detected at X:347, Y:171, W:194, H:194
2025-06-11 15:27:14 - Face detected at X:345, Y:171, W:194, H:194
2025-06-11 15:27:14 - Face detected at X:346, Y:174, W:191, H:191
2025-06-11 15:27:14 - Face detected at X:347, Y:175, W:190, H:190
2025-06-11 15:27:14 - Face detected at X:347, Y:172, W:190, H:190
2025-06-11 15:27:14 - Face detected at X:346, Y:173, W:187, H:187
2025-06-11 15:27:14 - Face detected at X:346, Y:173, W:185, H:185
2025-06-11 15:27:14 - Face detected at X:346, Y:174, W:183, H:183
2025-06-11 15:27:14 - Face detected at X:345, Y:172, W:181, H:181
2025-06-11 15:27:14 - Face detected at X:344, Y:172, W:183, H:183
2025-06-11 15:27:14 - Face detected at X:343, Y:168, W:186, H:186
2025-06-11 15:27:14 - Face detected at X:342, Y:168, W:189, H:189
2025-06-11 15:27:14 - Face detected at X:341, Y:170, W:183, H:183
2025-06-11 15:27:15 - Face detected at X:343, Y:170, W:182, H:182
2025-06-11 15:27:15 - Face detected at X:342, Y:170, W:178, H:178
2025-06-11 15:27:15 - Face detected at X:341, Y:168, W:181, H:181
2025-06-11 15:27:15 - Face detected at X:339, Y:169, W:179, H:179
2025-06-11 15:27:15 - Face detected at X:339, Y:168, W:180, H:180
2025-06-11 15:27:15 - Face detected at X:340, Y:168, W:178, H:178
2025-06-11 15:27:15 - Face detected at X:339, Y:168, W:178, H:178
2025-06-11 15:27:15 - Face detected at X:336, Y:168, W:180, H:180
2025-06-11 15:27:15 - Face detected at X:336, Y:167, W:181, H:181
2025-06-11 15:27:15 - Face detected at X:338, Y:167, W:180, H:180
2025-06-11 15:27:15 - Face detected at X:336, Y:167, W:181, H:181
2025-06-11 15:27:15 - Face detected at X:336, Y:169, W:179, H:179
2025-06-11 15:27:15 - Face detected at X:336, Y:168, W:181, H:181
2025-06-11 15:27:15 - Face detected at X:336, Y:169, W:182, H:182
2025-06-11 15:27:15 - Face detected at X:340, Y:175, W:175, H:175
2025-06-11 15:27:15 - Face detected at X:341, Y:174, W:179, H:179
2025-06-11 15:27:16 - Face detected at X:337, Y:170, W:186, H:186
2025-06-11 15:27:16 - Face detected at X:338, Y:171, W:185, H:185
2025-06-11 15:27:16 - Face detected at X:334, Y:169, W:187, H:187
2025-06-11 15:27:16 - Face detected at X:335, Y:170, W:184, H:184
2025-06-11 15:27:16 - Face detected at X:339, Y:172, W:181, H:181
2025-06-11 15:27:16 - Face detected at X:337, Y:171, W:180, H:180
2025-06-11 15:27:16 - Face detected at X:339, Y:171, W:177, H:177
2025-06-11 15:27:16 - Face detected at X:338, Y:170, W:178, H:178
2025-06-11 15:27:16 - Face detected at X:337, Y:170, W:183, H:183
2025-06-11 15:27:16 - Face detected at X:337, Y:170, W:184, H:184
2025-06-11 15:27:16 - Face detected at X:337, Y:171, W:180, H:180
2025-06-11 15:27:16 - Face detected at X:337, Y:172, W:178, H:178
2025-06-11 15:27:16 - Face detected at X:338, Y:172, W:178, H:178
2025-06-11 15:27:16 - Face detected at X:338, Y:172, W:176, H:176
2025-06-11 15:27:16 - Face detected at X:340, Y:171, W:175, H:175
2025-06-11 15:27:17 - Face detected at X:340, Y:171, W:176, H:176
2025-06-11 15:27:17 - Face detected at X:341, Y:170, W:172, H:172
2025-06-11 15:27:17 - Face detected at X:340, Y:171, W:172, H:172
2025-06-11 15:27:17 - Face detected at X:337, Y:169, W:179, H:179
2025-06-11 15:27:17 - Face detected at X:340, Y:172, W:181, H:181
2025-06-11 15:27:17 - Face detected at X:346, Y:175, W:180, H:180
2025-06-11 15:27:17 - Face detected at X:348, Y:174, W:179, H:179
2025-06-11 15:27:17 - Face detected at X:352, Y:179, W:177, H:177
2025-06-11 15:27:17 - Face detected at X:352, Y:177, W:183, H:183
2025-06-11 15:27:17 - Face detected at X:353, Y:181, W:183, H:183
2025-06-11 15:27:17 - Face detected at X:356, Y:181, W:180, H:180
2025-06-11 15:27:17 - Face detected at X:359, Y:183, W:174, H:174
2025-06-11 15:27:17 - Face detected at X:363, Y:188, W:181, H:181
2025-06-11 15:27:17 - Face detected at X:364, Y:191, W:179, H:179
2025-06-11 15:27:17 - Face detected at X:360, Y:191, W:184, H:184
2025-06-11 15:27:17 - Face detected at X:371, Y:195, W:174, H:174
2025-06-11 15:27:17 - Face detected at X:369, Y:192, W:179, H:179
2025-06-11 15:27:18 - Face detected at X:371, Y:193, W:177, H:177
2025-06-11 15:27:18 - Face detected at X:367, Y:193, W:180, H:180
2025-06-11 15:27:18 - Face detected at X:370, Y:196, W:182, H:182
2025-06-11 15:27:18 - Face detected at X:370, Y:196, W:181, H:181
2025-06-11 15:27:18 - Face detected at X:373, Y:197, W:179, H:179
2025-06-11 15:27:18 - Face detected at X:374, Y:199, W:177, H:177
2025-06-11 15:27:18 - Face detected at X:370, Y:197, W:180, H:180
2025-06-11 15:27:18 - Face detected at X:372, Y:198, W:175, H:175
2025-06-11 15:27:18 - Face detected at X:375, Y:200, W:171, H:171
2025-06-11 15:27:18 - Face detected at X:380, Y:202, W:166, H:166
2025-06-11 15:27:18 - Face detected at X:372, Y:198, W:179, H:179
2025-06-11 15:27:18 - Face detected at X:374, Y:202, W:176, H:176
2025-06-11 15:27:18 - Face detected at X:486, Y:279, W:152, H:152
2025-06-11 15:27:18 - Face detected at X:372, Y:202, W:181, H:181
2025-06-11 15:27:18 - Face detected at X:486, Y:279, W:152, H:152
2025-06-11 15:27:18 - Face detected at X:486, Y:279, W:152, H:152
2025-06-11 15:27:18 - Face detected at X:378, Y:204, W:169, H:169
2025-06-11 15:27:18 - Face detected at X:379, Y:203, W:172, H:172
2025-06-11 15:27:19 - Face detected at X:379, Y:202, W:172, H:172
2025-06-11 15:27:19 - Face detected at X:378, Y:204, W:169, H:169
2025-06-11 15:27:19 - Face detected at X:371, Y:199, W:185, H:185
2025-06-11 15:27:19 - Face detected at X:376, Y:201, W:175, H:175
2025-06-11 15:27:19 - Face detected at X:374, Y:201, W:176, H:176
2025-06-11 15:27:19 - Face detected at X:370, Y:199, W:182, H:182
2025-06-11 15:27:19 - Face detected at X:378, Y:205, W:168, H:168
2025-06-11 15:27:19 - Face detected at X:371, Y:199, W:178, H:178
2025-06-11 15:27:19 - Face detected at X:373, Y:200, W:180, H:180
2025-06-11 15:27:19 - Face detected at X:373, Y:200, W:180, H:180
2025-06-11 15:27:19 - Face detected at X:372, Y:195, W:184, H:184
2025-06-11 15:27:19 - Face detected at X:369, Y:200, W:180, H:180
2025-06-11 15:27:19 - Face detected at X:374, Y:201, W:176, H:176
2025-06-11 15:27:19 - Face detected at X:370, Y:196, W:183, H:183
2025-06-11 15:27:19 - Face detected at X:369, Y:198, W:180, H:180
2025-06-11 15:27:19 - Face detected at X:369, Y:196, W:181, H:181
2025-06-11 15:27:19 - Face detected at X:369, Y:196, W:181, H:181
2025-06-11 15:27:20 - Face detected at X:372, Y:199, W:180, H:180
2025-06-11 15:27:20 - Face detected at X:364, Y:200, W:181, H:181
2025-06-11 15:27:20 - Face detected at X:368, Y:198, W:182, H:182
2025-06-11 15:27:20 - Face detected at X:367, Y:191, W:186, H:186
2025-06-11 15:27:20 - Face detected at X:370, Y:190, W:184, H:184
2025-06-11 15:27:20 - Face detected at X:358, Y:184, W:190, H:190
2025-06-11 15:27:20 - Face detected at X:358, Y:186, W:188, H:188
2025-06-11 15:27:20 - Face detected at X:361, Y:186, W:188, H:188
2025-06-11 15:27:20 - Face detected at X:353, Y:183, W:198, H:198
2025-06-11 15:27:20 - Face detected at X:353, Y:183, W:198, H:198
2025-06-11 15:27:20 - Face detected at X:357, Y:186, W:190, H:190
2025-06-11 15:27:20 - Face detected at X:355, Y:187, W:191, H:191
2025-06-11 15:27:20 - Face detected at X:362, Y:188, W:188, H:188
2025-06-11 15:27:21 - Face detected at X:361, Y:186, W:190, H:190
2025-06-11 15:27:21 - Face detected at X:363, Y:191, W:186, H:186
2025-06-11 15:27:21 - Face detected at X:374, Y:192, W:184, H:184
2025-06-11 15:27:23 - Face detected at X:360, Y:186, W:191, H:191
2025-06-11 15:27:23 - Face detected at X:361, Y:187, W:185, H:185
2025-06-11 15:27:23 - Face detected at X:360, Y:184, W:187, H:187
2025-06-11 15:27:23 - Face detected at X:349, Y:180, W:194, H:194
2025-06-11 15:27:23 - Face detected at X:349, Y:183, W:188, H:188
2025-06-11 15:27:23 - Face detected at X:351, Y:183, W:185, H:185
2025-06-11 15:27:23 - Face detected at X:348, Y:180, W:188, H:188
2025-06-11 15:27:23 - Face detected at X:343, Y:179, W:193, H:193
2025-06-11 15:27:23 - Face detected at X:340, Y:178, W:196, H:196
2025-06-11 15:27:23 - Face detected at X:340, Y:180, W:192, H:192
2025-06-11 15:27:23 - Face detected at X:334, Y:175, W:203, H:203
2025-06-11 15:27:23 - Face detected at X:340, Y:180, W:188, H:188
2025-06-11 15:27:23 - Face detected at X:342, Y:180, W:186, H:186
2025-06-11 15:27:23 - Face detected at X:341, Y:180, W:190, H:190
2025-06-11 15:27:24 - Face detected at X:341, Y:180, W:188, H:188
2025-06-11 15:27:24 - Face detected at X:339, Y:181, W:190, H:190
2025-06-11 15:27:24 - Face detected at X:345, Y:182, W:182, H:182
2025-06-11 15:27:24 - Face detected at X:341, Y:181, W:182, H:182
2025-06-11 15:27:24 - Face detected at X:331, Y:177, W:183, H:183
2025-06-11 15:27:24 - Face detected at X:332, Y:177, W:177, H:177
2025-06-11 15:27:24 - Face detected at X:327, Y:174, W:183, H:183
2025-06-11 15:27:24 - Face detected at X:322, Y:174, W:183, H:183
2025-06-11 15:27:24 - Face detected at X:320, Y:177, W:175, H:175
2025-06-11 15:27:24 - Face detected at X:311, Y:170, W:189, H:189
2025-06-11 15:27:24 - Face detected at X:338, Y:372, W:59, H:59
2025-06-11 15:27:24 - Face detected at X:289, Y:161, W:187, H:187
2025-06-11 15:27:24 - Face detected at X:277, Y:156, W:198, H:198
2025-06-11 15:27:24 - Face detected at X:270, Y:154, W:199, H:199
2025-06-11 15:27:24 - Face detected at X:260, Y:150, W:204, H:204
2025-06-11 15:27:24 - Face detected at X:251, Y:146, W:206, H:206
2025-06-11 15:27:24 - Face detected at X:241, Y:138, W:214, H:214
2025-06-11 15:27:24 - Face detected at X:229, Y:130, W:222, H:222
2025-06-11 15:27:24 - Face detected at X:213, Y:123, W:212, H:212
2025-06-11 15:27:24 - Face detected at X:366, Y:299, W:124, H:124
2025-06-11 15:27:24 - Face detected at X:207, Y:119, W:214, H:214
2025-06-11 15:27:24 - Face detected at X:366, Y:303, W:115, H:115
2025-06-11 15:27:24 - Face detected at X:207, Y:122, W:210, H:210
2025-06-11 15:27:24 - Face detected at X:362, Y:305, W:113, H:113
2025-06-11 15:27:25 - Face detected at X:210, Y:124, W:205, H:205
2025-06-11 15:27:25 - Face detected at X:359, Y:305, W:110, H:110
2025-06-11 15:27:25 - Face detected at X:215, Y:125, W:198, H:198
2025-06-11 15:27:25 - Face detected at X:356, Y:307, W:111, H:111
2025-06-11 15:27:25 - Face detected at X:219, Y:126, W:191, H:191
2025-06-11 15:27:25 - Face detected at X:356, Y:309, W:106, H:106
2025-06-11 15:27:25 - Face detected at X:218, Y:117, W:195, H:195
2025-06-11 15:27:25 - Face detected at X:356, Y:308, W:89, H:89
2025-06-11 15:27:25 - Face detected at X:217, Y:112, W:194, H:194
2025-06-11 15:27:25 - Face detected at X:473, Y:285, W:60, H:60
2025-06-11 15:27:25 - Face detected at X:352, Y:299, W:98, H:98
2025-06-11 15:27:25 - Face detected at X:221, Y:110, W:191, H:191
2025-06-11 15:27:25 - Face detected at X:354, Y:295, W:99, H:99
2025-06-11 15:27:25 - Face detected at X:220, Y:104, W:192, H:192
2025-06-11 15:27:25 - Face detected at X:359, Y:297, W:91, H:91
2025-06-11 15:27:25 - Face detected at X:229, Y:66, W:193, H:193
2025-06-11 15:27:25 - Face detected at X:369, Y:256, W:100, H:100
2025-06-11 15:27:25 - Face detected at X:235, Y:55, W:192, H:192
2025-06-11 15:27:25 - Face detected at X:488, Y:226, W:76, H:76
2025-06-11 15:27:25 - Face detected at X:371, Y:244, W:102, H:102
2025-06-11 15:27:25 - Face detected at X:232, Y:43, W:197, H:197
2025-06-11 15:27:25 - Face detected at X:373, Y:239, W:103, H:103
2025-06-11 15:27:25 - Face detected at X:232, Y:94, W:188, H:188
2025-06-11 15:27:25 - Face detected at X:235, Y:97, W:185, H:185
2025-06-11 15:27:25 - Face detected at X:237, Y:93, W:185, H:185
2025-06-11 15:27:25 - Face detected at X:363, Y:276, W:111, H:111
2025-06-11 15:27:25 - Face detected at X:236, Y:92, W:188, H:188
2025-06-11 15:27:25 - Face detected at X:238, Y:97, W:188, H:188
2025-06-11 15:27:25 - Face detected at X:242, Y:104, W:182, H:182
2025-06-11 15:27:25 - Face detected at X:255, Y:110, W:181, H:181
2025-06-11 15:27:26 - Face detected at X:258, Y:110, W:181, H:181
2025-06-11 15:27:26 - Face detected at X:157, Y:399, W:59, H:59
2025-06-11 15:27:26 - Face detected at X:265, Y:110, W:180, H:180
2025-06-11 15:27:26 - Face detected at X:162, Y:399, W:55, H:55
2025-06-11 15:27:26 - Face detected at X:285, Y:112, W:178, H:178
2025-06-11 15:27:26 - Face detected at X:175, Y:396, W:55, H:55
2025-06-11 15:27:26 - Face detected at X:291, Y:117, W:173, H:173
2025-06-11 15:27:26 - Face detected at X:178, Y:398, W:52, H:52
2025-06-11 15:27:26 - Face detected at X:296, Y:119, W:172, H:172
2025-06-11 15:27:26 - Face detected at X:296, Y:113, W:182, H:182
2025-06-11 15:27:26 - Face detected at X:309, Y:117, W:175, H:175
2025-06-11 15:27:26 - Face detected at X:310, Y:115, W:180, H:180
2025-06-11 15:27:26 - Face detected at X:312, Y:117, W:178, H:178
2025-06-11 15:27:26 - Face detected at X:314, Y:117, W:182, H:182
2025-06-11 15:27:26 - Face detected at X:319, Y:122, W:181, H:181
2025-06-11 15:27:26 - Face detected at X:320, Y:120, W:185, H:185
2025-06-11 15:27:26 - Face detected at X:324, Y:122, W:178, H:178
2025-06-11 15:27:26 - Face detected at X:327, Y:113, W:190, H:190
2025-06-11 15:27:26 - Face detected at X:329, Y:111, W:189, H:189
2025-06-11 15:27:26 - Face detected at X:331, Y:109, W:192, H:192
2025-06-11 15:27:26 - Face detected at X:333, Y:111, W:186, H:186
2025-06-11 15:27:26 - Face detected at X:335, Y:112, W:187, H:187
2025-06-11 15:27:26 - Face detected at X:136, Y:260, W:186, H:186
2025-06-11 15:27:27 - Face detected at X:334, Y:112, W:188, H:188
2025-06-11 15:27:27 - Face detected at X:334, Y:117, W:194, H:194
2025-06-11 15:27:27 - Face detected at X:339, Y:121, W:185, H:185
2025-06-11 15:27:27 - Face detected at X:339, Y:121, W:184, H:184
2025-06-11 15:27:27 - Face detected at X:134, Y:249, W:199, H:199
2025-06-11 15:27:27 - Face detected at X:335, Y:123, W:187, H:187
2025-06-11 15:27:27 - Face detected at X:333, Y:125, W:185, H:185
2025-06-11 15:27:27 - Face detected at X:336, Y:130, W:181, H:181
2025-06-11 15:27:27 - Face detected at X:332, Y:130, W:187, H:187
2025-06-11 15:27:27 - Face detected at X:332, Y:135, W:183, H:183
2025-06-11 15:27:27 - Face detected at X:136, Y:254, W:203, H:203
2025-06-11 15:27:27 - Face detected at X:331, Y:136, W:186, H:186
2025-06-11 15:27:27 - Face detected at X:333, Y:137, W:182, H:182
2025-06-11 15:27:27 - Face detected at X:335, Y:137, W:184, H:184
2025-06-11 15:27:27 - Face detected at X:132, Y:248, W:202, H:202
2025-06-11 15:27:27 - Face detected at X:334, Y:138, W:185, H:185
2025-06-11 15:27:27 - Face detected at X:336, Y:142, W:180, H:180
2025-06-11 15:27:27 - Face detected at X:334, Y:139, W:184, H:184
2025-06-11 15:27:27 - Face detected at X:139, Y:256, W:190, H:190
2025-06-11 15:27:27 - Face detected at X:334, Y:139, W:182, H:182
2025-06-11 15:27:27 - Face detected at X:138, Y:256, W:193, H:193
2025-06-11 15:27:28 - Face detected at X:332, Y:140, W:181, H:181
2025-06-11 15:27:28 - Face detected at X:136, Y:253, W:196, H:196
2025-06-11 15:27:28 - Face detected at X:333, Y:140, W:182, H:182
2025-06-11 15:27:28 - Face detected at X:337, Y:139, W:181, H:181
2025-06-11 15:27:28 - Face detected at X:337, Y:139, W:179, H:179
2025-06-11 15:27:28 - Face detected at X:337, Y:140, W:183, H:183
2025-06-11 15:27:28 - Face detected at X:336, Y:141, W:181, H:181
2025-06-11 15:27:28 - Face detected at X:333, Y:138, W:193, H:193
2025-06-11 15:27:28 - Face detected at X:333, Y:138, W:193, H:193
2025-06-11 15:27:28 - Face detected at X:333, Y:139, W:192, H:192
2025-06-11 15:27:28 - Face detected at X:334, Y:139, W:187, H:187
2025-06-11 15:27:28 - Face detected at X:334, Y:141, W:185, H:185
2025-06-11 15:27:28 - Face detected at X:334, Y:143, W:183, H:183
2025-06-11 15:27:28 - Face detected at X:337, Y:144, W:183, H:183
2025-06-11 15:27:28 - Face detected at X:339, Y:144, W:184, H:184
2025-06-11 15:27:28 - Face detected at X:335, Y:143, W:187, H:187
2025-06-11 15:27:28 - Face detected at X:131, Y:250, W:202, H:202
2025-06-11 15:27:28 - Face detected at X:337, Y:145, W:184, H:184
2025-06-11 15:27:29 - Face detected at X:338, Y:145, W:182, H:182
2025-06-11 15:27:29 - Face detected at X:337, Y:142, W:185, H:185
2025-06-11 15:27:29 - Face detected at X:335, Y:140, W:186, H:186
2025-06-11 15:27:29 - Face detected at X:337, Y:141, W:182, H:182
